parent_sku,child_sku,attribute_set,price,qty,visibility,status,material,style,room,color_family,fabric,images
DRX-HL-BED-LOW-PLAT,DRX-HL-BED-LOW-PLAT-V1,furniture,1201.75,8,1,1,wood,japanese,bedroom,grey,,"bed-low-platform-rovaniemi-001.jpg,bed-low-platform-rovaniemi-scene-bedroom-001.jpg,bed-low-platform-rovaniemi-scene-detail-002.jpg"
DRX-HL-BED-LOW-PLAT,DRX-HL-BED-LOW-PLAT-V2,furniture,1265.00,11,1,1,wood,japanese,bedroom,beige,,"bed-low-platform-rovaniemi-001.jpg,bed-low-platform-rovaniemi-scene-bedroom-001.jpg,bed-low-platform-rovaniemi-scene-detail-002.jpg"
DRX-HL-BED-LOW-PLAT,DRX-HL-BED-LOW-PLAT-V3,furniture,1328.25,14,1,1,wood,japanese,bedroom,navy,,"bed-low-platform-rovaniemi-001.jpg,bed-low-platform-rovaniemi-scene-bedroom-001.jpg,bed-low-platform-rovaniemi-scene-detail-002.jpg"
DRX-HL-BED-BOUCLE-U,DRX-HL-BED-BOUCLE-U-V1,furniture,1410.75,8,1,1,wood,abstract,bedroom,beige,,"bed-boucle-upholstered-saudarkrokur-001.jpg,bed-boucle-upholstered-saudarkrokur-scene-bedroom-001.jpg,bed-boucle-upholstered-saudarkrokur-scene-detail-002.jpg"
DRX-HL-BED-BOUCLE-U,DRX-HL-BED-BOUCLE-U-V2,furniture,1485.00,11,1,1,wood,abstract,bedroom,grey,,"bed-boucle-upholstered-saudarkrokur-001.jpg,bed-boucle-upholstered-saudarkrokur-scene-bedroom-001.jpg,bed-boucle-upholstered-saudarkrokur-scene-detail-002.jpg"
DRX-HL-BED-BOUCLE-U,DRX-HL-BED-BOUCLE-U-V3,furniture,1559.25,14,1,1,wood,abstract,bedroom,navy,,"bed-boucle-upholstered-saudarkrokur-001.jpg,bed-boucle-upholstered-saudarkrokur-scene-bedroom-001.jpg,bed-boucle-upholstered-saudarkrokur-scene-detail-002.jpg"
DRX-HL-BED-INDUSTRI,DRX-HL-BED-INDUSTRI-V1,furniture,1638.75,8,1,1,metal,minimalist,bedroom,navy,,"bed-industrial-metal-seinajoki-001.jpg,bed-industrial-metal-seinajoki-scene-bedroom-001.jpg,bed-industrial-metal-seinajoki-scene-detail-002.jpg"
DRX-HL-BED-INDUSTRI,DRX-HL-BED-INDUSTRI-V2,furniture,1725.00,11,1,1,metal,minimalist,bedroom,grey,,"bed-industrial-metal-seinajoki-001.jpg,bed-industrial-metal-seinajoki-scene-bedroom-001.jpg,bed-industrial-metal-seinajoki-scene-detail-002.jpg"
DRX-HL-BED-INDUSTRI,DRX-HL-BED-INDUSTRI-V3,furniture,1811.25,14,1,1,metal,minimalist,bedroom,beige,,"bed-industrial-metal-seinajoki-001.jpg,bed-industrial-metal-seinajoki-scene-bedroom-001.jpg,bed-industrial-metal-seinajoki-scene-detail-002.jpg"
DRX-HL-BED-RATTAN,DRX-HL-BED-RATTAN-V1,furniture,522.50,8,1,1,wood,scandinavian,bedroom,forest,,"bed-rattan-siglufjordur-001.jpg,bed-rattan-siglufjordur-scene-bedroom-001.jpg,bed-rattan-siglufjordur-scene-detail-002.jpg"
DRX-HL-BED-RATTAN,DRX-HL-BED-RATTAN-V2,furniture,550.00,11,1,1,wood,scandinavian,bedroom,grey,,"bed-rattan-siglufjordur-001.jpg,bed-rattan-siglufjordur-scene-bedroom-001.jpg,bed-rattan-siglufjordur-scene-detail-002.jpg"
DRX-HL-BED-RATTAN,DRX-HL-BED-RATTAN-V3,furniture,577.50,14,1,1,wood,scandinavian,bedroom,beige,,"bed-rattan-siglufjordur-001.jpg,bed-rattan-siglufjordur-scene-bedroom-001.jpg,bed-rattan-siglufjordur-scene-detail-002.jpg"
DRX-HL-BED-MINIMALI,DRX-HL-BED-MINIMALI-V1,furniture,636.50,8,1,1,wood,industrial,bedroom,white,,"bed-minimalist-silkeborg-001.jpg,bed-minimalist-silkeborg-scene-bedroom-001.jpg,bed-minimalist-silkeborg-scene-detail-002.jpg"
DRX-HL-BED-MINIMALI,DRX-HL-BED-MINIMALI-V2,furniture,670.00,11,1,1,wood,industrial,bedroom,grey,,"bed-minimalist-silkeborg-001.jpg,bed-minimalist-silkeborg-scene-bedroom-001.jpg,bed-minimalist-silkeborg-scene-detail-002.jpg"
DRX-HL-BED-MINIMALI,DRX-HL-BED-MINIMALI-V3,furniture,703.50,14,1,1,wood,industrial,bedroom,beige,,"bed-minimalist-silkeborg-001.jpg,bed-minimalist-silkeborg-scene-bedroom-001.jpg,bed-minimalist-silkeborg-scene-detail-002.jpg"
DRX-HL-BED-SLEIGH,DRX-HL-BED-SLEIGH-V1,furniture,779.00,8,1,1,wood,mid-century,bedroom,black,,"bed-sleigh-skara-001.jpg,bed-sleigh-skara-scene-bedroom-001.jpg,bed-sleigh-skara-scene-detail-002.jpg"
DRX-HL-BED-SLEIGH,DRX-HL-BED-SLEIGH-V2,furniture,820.00,11,1,1,wood,mid-century,bedroom,grey,,"bed-sleigh-skara-001.jpg,bed-sleigh-skara-scene-bedroom-001.jpg,bed-sleigh-skara-scene-detail-002.jpg"
DRX-HL-BED-SLEIGH,DRX-HL-BED-SLEIGH-V3,furniture,861.00,14,1,1,wood,mid-century,bedroom,beige,,"bed-sleigh-skara-001.jpg,bed-sleigh-skara-scene-bedroom-001.jpg,bed-sleigh-skara-scene-detail-002.jpg"
DRX-HL-BED-DAYBED,DRX-HL-BED-DAYBED-V1,furniture,950.00,8,1,1,wood,modern,bedroom,oak,,"bed-daybed-skien-001.jpg,bed-daybed-skien-scene-bedroom-001.jpg,bed-daybed-skien-scene-detail-002.jpg"
DRX-HL-BED-DAYBED,DRX-HL-BED-DAYBED-V2,furniture,1000.00,11,1,1,wood,modern,bedroom,grey,,"bed-daybed-skien-001.jpg,bed-daybed-skien-scene-bedroom-001.jpg,bed-daybed-skien-scene-detail-002.jpg"
DRX-HL-BED-DAYBED,DRX-HL-BED-DAYBED-V3,furniture,1050.00,14,1,1,wood,modern,bedroom,beige,,"bed-daybed-skien-001.jpg,bed-daybed-skien-scene-bedroom-001.jpg,bed-daybed-skien-scene-detail-002.jpg"
DRX-HL-BED-BUNK,DRX-HL-BED-BUNK-V1,furniture,1140.00,8,1,1,metal,bohemian,bedroom,walnut,,"bed-bunk-sodertalje-001.jpg,bed-bunk-sodertalje-scene-bedroom-001.jpg,bed-bunk-sodertalje-scene-detail-002.jpg"
DRX-HL-BED-BUNK,DRX-HL-BED-BUNK-V2,furniture,1200.00,11,1,1,metal,bohemian,bedroom,grey,,"bed-bunk-sodertalje-001.jpg,bed-bunk-sodertalje-scene-bedroom-001.jpg,bed-bunk-sodertalje-scene-detail-002.jpg"
DRX-HL-BED-BUNK,DRX-HL-BED-BUNK-V3,furniture,1260.00,14,1,1,metal,bohemian,bedroom,beige,,"bed-bunk-sodertalje-001.jpg,bed-bunk-sodertalje-scene-bedroom-001.jpg,bed-bunk-sodertalje-scene-detail-002.jpg"
DRX-HL-BED-TRUNDLE,DRX-HL-BED-TRUNDLE-V1,furniture,1349.00,8,1,1,wood,japanese,bedroom,charcoal,,"bed-trundle-stavanger-001.jpg,bed-trundle-stavanger-scene-bedroom-001.jpg,bed-trundle-stavanger-scene-detail-002.jpg"
DRX-HL-BED-TRUNDLE,DRX-HL-BED-TRUNDLE-V2,furniture,1420.00,11,1,1,wood,japanese,bedroom,grey,,"bed-trundle-stavanger-001.jpg,bed-trundle-stavanger-scene-bedroom-001.jpg,bed-trundle-stavanger-scene-detail-002.jpg"
DRX-HL-BED-TRUNDLE,DRX-HL-BED-TRUNDLE-V3,furniture,1491.00,14,1,1,wood,japanese,bedroom,beige,,"bed-trundle-stavanger-001.jpg,bed-trundle-stavanger-scene-bedroom-001.jpg,bed-trundle-stavanger-scene-detail-002.jpg"
DRX-HL-BED-MURPHY,DRX-HL-BED-MURPHY-V1,furniture,1567.50,8,1,1,wood,abstract,bedroom,grey,,"bed-murphy-sundsvall-001.jpg,bed-murphy-sundsvall-scene-bedroom-001.jpg,bed-murphy-sundsvall-scene-detail-002.jpg"
DRX-HL-BED-MURPHY,DRX-HL-BED-MURPHY-V2,furniture,1650.00,11,1,1,wood,abstract,bedroom,beige,,"bed-murphy-sundsvall-001.jpg,bed-murphy-sundsvall-scene-bedroom-001.jpg,bed-murphy-sundsvall-scene-detail-002.jpg"
DRX-HL-BED-MURPHY,DRX-HL-BED-MURPHY-V3,furniture,1732.50,14,1,1,wood,abstract,bedroom,navy,,"bed-murphy-sundsvall-001.jpg,bed-murphy-sundsvall-scene-bedroom-001.jpg,bed-murphy-sundsvall-scene-detail-002.jpg"
DRX-HL-NS-TWO-DRAW,DRX-HL-NS-TWO-DRAW-V1,furniture,99.75,8,1,1,wood,minimalist,bedroom,beige,,"nightstand-two-drawer-tampere2-001.jpg,nightstand-two-drawer-tampere2-scene-bedroom-001.jpg,nightstand-two-drawer-tampere2-scene-detail-002.jpg"
DRX-HL-NS-TWO-DRAW,DRX-HL-NS-TWO-DRAW-V2,furniture,105.00,11,1,1,wood,minimalist,bedroom,grey,,"nightstand-two-drawer-tampere2-001.jpg,nightstand-two-drawer-tampere2-scene-bedroom-001.jpg,nightstand-two-drawer-tampere2-scene-detail-002.jpg"
DRX-HL-NS-TWO-DRAW,DRX-HL-NS-TWO-DRAW-V3,furniture,110.25,14,1,1,wood,minimalist,bedroom,navy,,"nightstand-two-drawer-tampere2-001.jpg,nightstand-two-drawer-tampere2-scene-bedroom-001.jpg,nightstand-two-drawer-tampere2-scene-detail-002.jpg"
DRX-HL-NS-OPEN-SHE,DRX-HL-NS-OPEN-SHE-V1,furniture,123.50,8,1,1,wood,scandinavian,bedroom,navy,,"nightstand-open-shelf-thorshavn-001.jpg,nightstand-open-shelf-thorshavn-scene-bedroom-001.jpg,nightstand-open-shelf-thorshavn-scene-detail-002.jpg"
DRX-HL-NS-OPEN-SHE,DRX-HL-NS-OPEN-SHE-V2,furniture,130.00,11,1,1,wood,scandinavian,bedroom,grey,,"nightstand-open-shelf-thorshavn-001.jpg,nightstand-open-shelf-thorshavn-scene-bedroom-001.jpg,nightstand-open-shelf-thorshavn-scene-detail-002.jpg"
DRX-HL-NS-OPEN-SHE,DRX-HL-NS-OPEN-SHE-V3,furniture,136.50,14,1,1,wood,scandinavian,bedroom,beige,,"nightstand-open-shelf-thorshavn-001.jpg,nightstand-open-shelf-thorshavn-scene-bedroom-001.jpg,nightstand-open-shelf-thorshavn-scene-detail-002.jpg"
DRX-HL-NS-MID-CENT,DRX-HL-NS-MID-CENT-V1,furniture,156.75,8,1,1,wood,industrial,bedroom,forest,,"nightstand-mid-century-tonsberg-001.jpg,nightstand-mid-century-tonsberg-scene-bedroom-001.jpg,nightstand-mid-century-tonsberg-scene-detail-002.jpg"
DRX-HL-NS-MID-CENT,DRX-HL-NS-MID-CENT-V2,furniture,165.00,11,1,1,wood,industrial,bedroom,grey,,"nightstand-mid-century-tonsberg-001.jpg,nightstand-mid-century-tonsberg-scene-bedroom-001.jpg,nightstand-mid-century-tonsberg-scene-detail-002.jpg"
DRX-HL-NS-MID-CENT,DRX-HL-NS-MID-CENT-V3,furniture,173.25,14,1,1,wood,industrial,bedroom,beige,,"nightstand-mid-century-tonsberg-001.jpg,nightstand-mid-century-tonsberg-scene-bedroom-001.jpg,nightstand-mid-century-tonsberg-scene-detail-002.jpg"
DRX-HL-NS-TALL,DRX-HL-NS-TALL-V1,furniture,190.00,8,1,1,wood,mid-century,bedroom,white,,"nightstand-tall-turku-001.jpg,nightstand-tall-turku-scene-bedroom-001.jpg,nightstand-tall-turku-scene-detail-002.jpg"
DRX-HL-NS-TALL,DRX-HL-NS-TALL-V2,furniture,200.00,11,1,1,wood,mid-century,bedroom,grey,,"nightstand-tall-turku-001.jpg,nightstand-tall-turku-scene-bedroom-001.jpg,nightstand-tall-turku-scene-detail-002.jpg"
DRX-HL-NS-TALL,DRX-HL-NS-TALL-V3,furniture,210.00,14,1,1,wood,mid-century,bedroom,beige,,"nightstand-tall-turku-001.jpg,nightstand-tall-turku-scene-bedroom-001.jpg,nightstand-tall-turku-scene-detail-002.jpg"
DRX-HL-NS-ROUND,DRX-HL-NS-ROUND-V1,furniture,228.00,8,1,1,wood,modern,bedroom,black,,"nightstand-round-umea-001.jpg,nightstand-round-umea-scene-bedroom-001.jpg,nightstand-round-umea-scene-detail-002.jpg"
DRX-HL-NS-ROUND,DRX-HL-NS-ROUND-V2,furniture,240.00,11,1,1,wood,modern,bedroom,grey,,"nightstand-round-umea-001.jpg,nightstand-round-umea-scene-bedroom-001.jpg,nightstand-round-umea-scene-detail-002.jpg"
DRX-HL-NS-ROUND,DRX-HL-NS-ROUND-V3,furniture,252.00,14,1,1,wood,modern,bedroom,beige,,"nightstand-round-umea-001.jpg,nightstand-round-umea-scene-bedroom-001.jpg,nightstand-round-umea-scene-detail-002.jpg"
DRX-HL-NS-FLOATING,DRX-HL-NS-FLOATING-V1,furniture,270.75,8,1,1,wood,bohemian,bedroom,oak,,"nightstand-floating-uppsala-001.jpg,nightstand-floating-uppsala-scene-bedroom-001.jpg,nightstand-floating-uppsala-scene-detail-002.jpg"
DRX-HL-NS-FLOATING,DRX-HL-NS-FLOATING-V2,furniture,285.00,11,1,1,wood,bohemian,bedroom,grey,,"nightstand-floating-uppsala-001.jpg,nightstand-floating-uppsala-scene-bedroom-001.jpg,nightstand-floating-uppsala-scene-detail-002.jpg"
DRX-HL-NS-FLOATING,DRX-HL-NS-FLOATING-V3,furniture,299.25,14,1,1,wood,bohemian,bedroom,beige,,"nightstand-floating-uppsala-001.jpg,nightstand-floating-uppsala-scene-bedroom-001.jpg,nightstand-floating-uppsala-scene-detail-002.jpg"
DRX-HL-NS-MODERN-B,DRX-HL-NS-MODERN-B-V1,furniture,318.25,8,1,1,wood,japanese,bedroom,walnut,,"nightstand-modern-black-vaasa-001.jpg,nightstand-modern-black-vaasa-scene-bedroom-001.jpg,nightstand-modern-black-vaasa-scene-detail-002.jpg"
DRX-HL-NS-MODERN-B,DRX-HL-NS-MODERN-B-V2,furniture,335.00,11,1,1,wood,japanese,bedroom,grey,,"nightstand-modern-black-vaasa-001.jpg,nightstand-modern-black-vaasa-scene-bedroom-001.jpg,nightstand-modern-black-vaasa-scene-detail-002.jpg"
DRX-HL-NS-MODERN-B,DRX-HL-NS-MODERN-B-V3,furniture,351.75,14,1,1,wood,japanese,bedroom,beige,,"nightstand-modern-black-vaasa-001.jpg,nightstand-modern-black-vaasa-scene-bedroom-001.jpg,nightstand-modern-black-vaasa-scene-detail-002.jpg"
DRX-HL-NS-GLASS-TO,DRX-HL-NS-GLASS-TO-V1,furniture,95.00,8,1,1,metal,abstract,bedroom,charcoal,,"nightstand-glass-top-varberg-001.jpg,nightstand-glass-top-varberg-scene-bedroom-001.jpg,nightstand-glass-top-varberg-scene-detail-002.jpg"
DRX-HL-NS-GLASS-TO,DRX-HL-NS-GLASS-TO-V2,furniture,100.00,11,1,1,metal,abstract,bedroom,grey,,"nightstand-glass-top-varberg-001.jpg,nightstand-glass-top-varberg-scene-bedroom-001.jpg,nightstand-glass-top-varberg-scene-detail-002.jpg"
DRX-HL-NS-GLASS-TO,DRX-HL-NS-GLASS-TO-V3,furniture,105.00,14,1,1,metal,abstract,bedroom,beige,,"nightstand-glass-top-varberg-001.jpg,nightstand-glass-top-varberg-scene-bedroom-001.jpg,nightstand-glass-top-varberg-scene-detail-002.jpg"
DRX-HL-NS-INDUSTRI,DRX-HL-NS-INDUSTRI-V1,furniture,118.75,8,1,1,metal,minimalist,bedroom,grey,,"nightstand-industrial-vasteras-001.jpg,nightstand-industrial-vasteras-scene-bedroom-001.jpg,nightstand-industrial-vasteras-scene-detail-002.jpg"
DRX-HL-NS-INDUSTRI,DRX-HL-NS-INDUSTRI-V2,furniture,125.00,11,1,1,metal,minimalist,bedroom,beige,,"nightstand-industrial-vasteras-001.jpg,nightstand-industrial-vasteras-scene-bedroom-001.jpg,nightstand-industrial-vasteras-scene-detail-002.jpg"
DRX-HL-NS-INDUSTRI,DRX-HL-NS-INDUSTRI-V3,furniture,131.25,14,1,1,metal,minimalist,bedroom,navy,,"nightstand-industrial-vasteras-001.jpg,nightstand-industrial-vasteras-scene-bedroom-001.jpg,nightstand-industrial-vasteras-scene-detail-002.jpg"
DRX-HL-NS-BOHEMIAN,DRX-HL-NS-BOHEMIAN-V1,furniture,147.25,8,1,1,wood,scandinavian,bedroom,beige,,"nightstand-bohemian-vejle-001.jpg,nightstand-bohemian-vejle-scene-bedroom-001.jpg,nightstand-bohemian-vejle-scene-detail-002.jpg"
DRX-HL-NS-BOHEMIAN,DRX-HL-NS-BOHEMIAN-V2,furniture,155.00,11,1,1,wood,scandinavian,bedroom,grey,,"nightstand-bohemian-vejle-001.jpg,nightstand-bohemian-vejle-scene-bedroom-001.jpg,nightstand-bohemian-vejle-scene-detail-002.jpg"
DRX-HL-NS-BOHEMIAN,DRX-HL-NS-BOHEMIAN-V3,furniture,162.75,14,1,1,wood,scandinavian,bedroom,navy,,"nightstand-bohemian-vejle-001.jpg,nightstand-bohemian-vejle-scene-bedroom-001.jpg,nightstand-bohemian-vejle-scene-detail-002.jpg"
DRX-HL-NS-MINIMALI,DRX-HL-NS-MINIMALI-V1,furniture,180.50,8,1,1,wood,industrial,bedroom,navy,,"nightstand-minimalist-viborg-001.jpg,nightstand-minimalist-viborg-scene-bedroom-001.jpg,nightstand-minimalist-viborg-scene-detail-002.jpg"
DRX-HL-NS-MINIMALI,DRX-HL-NS-MINIMALI-V2,furniture,190.00,11,1,1,wood,industrial,bedroom,grey,,"nightstand-minimalist-viborg-001.jpg,nightstand-minimalist-viborg-scene-bedroom-001.jpg,nightstand-minimalist-viborg-scene-detail-002.jpg"
DRX-HL-NS-MINIMALI,DRX-HL-NS-MINIMALI-V3,furniture,199.50,14,1,1,wood,industrial,bedroom,beige,,"nightstand-minimalist-viborg-001.jpg,nightstand-minimalist-viborg-scene-bedroom-001.jpg,nightstand-minimalist-viborg-scene-detail-002.jpg"
DRX-HL-WAR-TWO-DOOR,DRX-HL-WAR-TWO-DOOR-V1,furniture,665.00,8,1,1,wood,mid-century,bedroom,forest,,"wardrobe-two-door-visby-001.jpg,wardrobe-two-door-visby-scene-bedroom-001.jpg,wardrobe-two-door-visby-scene-detail-002.jpg"
DRX-HL-WAR-TWO-DOOR,DRX-HL-WAR-TWO-DOOR-V2,furniture,700.00,11,1,1,wood,mid-century,bedroom,grey,,"wardrobe-two-door-visby-001.jpg,wardrobe-two-door-visby-scene-bedroom-001.jpg,wardrobe-two-door-visby-scene-detail-002.jpg"
DRX-HL-WAR-TWO-DOOR,DRX-HL-WAR-TWO-DOOR-V3,furniture,735.00,14,1,1,wood,mid-century,bedroom,beige,,"wardrobe-two-door-visby-001.jpg,wardrobe-two-door-visby-scene-bedroom-001.jpg,wardrobe-two-door-visby-scene-detail-002.jpg"
DRX-HL-WAR-THREE-DO,DRX-HL-WAR-THREE-DO-V1,furniture,817.00,8,1,1,wood,modern,bedroom,white,,"wardrobe-three-door-vordingborg-001.jpg,wardrobe-three-door-vordingborg-scene-bedroom-001.jpg,wardrobe-three-door-vordingborg-scene-detail-002.jpg"
DRX-HL-WAR-THREE-DO,DRX-HL-WAR-THREE-DO-V2,furniture,860.00,11,1,1,wood,modern,bedroom,grey,,"wardrobe-three-door-vordingborg-001.jpg,wardrobe-three-door-vordingborg-scene-bedroom-001.jpg,wardrobe-three-door-vordingborg-scene-detail-002.jpg"
DRX-HL-WAR-THREE-DO,DRX-HL-WAR-THREE-DO-V3,furniture,903.00,14,1,1,wood,modern,bedroom,beige,,"wardrobe-three-door-vordingborg-001.jpg,wardrobe-three-door-vordingborg-scene-bedroom-001.jpg,wardrobe-three-door-vordingborg-scene-detail-002.jpg"
DRX-HL-WAR-SLIDING,DRX-HL-WAR-SLIDING-V1,furniture,1007.00,8,1,1,wood,bohemian,bedroom,black,,"wardrobe-sliding-aalesund-001.jpg,wardrobe-sliding-aalesund-scene-bedroom-001.jpg,wardrobe-sliding-aalesund-scene-detail-002.jpg"
DRX-HL-WAR-SLIDING,DRX-HL-WAR-SLIDING-V2,furniture,1060.00,11,1,1,wood,bohemian,bedroom,grey,,"wardrobe-sliding-aalesund-001.jpg,wardrobe-sliding-aalesund-scene-bedroom-001.jpg,wardrobe-sliding-aalesund-scene-detail-002.jpg"
DRX-HL-WAR-SLIDING,DRX-HL-WAR-SLIDING-V3,furniture,1113.00,14,1,1,wood,bohemian,bedroom,beige,,"wardrobe-sliding-aalesund-001.jpg,wardrobe-sliding-aalesund-scene-bedroom-001.jpg,wardrobe-sliding-aalesund-scene-detail-002.jpg"
DRX-HL-WAR-OPEN,DRX-HL-WAR-OPEN-V1,furniture,1225.50,8,1,1,wood,japanese,bedroom,oak,,"wardrobe-open-akranes-001.jpg,wardrobe-open-akranes-scene-bedroom-001.jpg,wardrobe-open-akranes-scene-detail-002.jpg"
DRX-HL-WAR-OPEN,DRX-HL-WAR-OPEN-V2,furniture,1290.00,11,1,1,wood,japanese,bedroom,grey,,"wardrobe-open-akranes-001.jpg,wardrobe-open-akranes-scene-bedroom-001.jpg,wardrobe-open-akranes-scene-detail-002.jpg"
DRX-HL-WAR-OPEN,DRX-HL-WAR-OPEN-V3,furniture,1354.50,14,1,1,wood,japanese,bedroom,beige,,"wardrobe-open-akranes-001.jpg,wardrobe-open-akranes-scene-bedroom-001.jpg,wardrobe-open-akranes-scene-detail-002.jpg"
DRX-HL-WAR-COMPACT,DRX-HL-WAR-COMPACT-V1,furniture,1463.00,8,1,1,wood,abstract,bedroom,walnut,,"wardrobe-compact-asker-001.jpg,wardrobe-compact-asker-scene-bedroom-001.jpg,wardrobe-compact-asker-scene-detail-002.jpg"
DRX-HL-WAR-COMPACT,DRX-HL-WAR-COMPACT-V2,furniture,1540.00,11,1,1,wood,abstract,bedroom,grey,,"wardrobe-compact-asker-001.jpg,wardrobe-compact-asker-scene-bedroom-001.jpg,wardrobe-compact-asker-scene-detail-002.jpg"
DRX-HL-WAR-COMPACT,DRX-HL-WAR-COMPACT-V3,furniture,1617.00,14,1,1,wood,abstract,bedroom,beige,,"wardrobe-compact-asker-001.jpg,wardrobe-compact-asker-scene-bedroom-001.jpg,wardrobe-compact-asker-scene-detail-002.jpg"
DRX-HL-WAR-TALL-XL,DRX-HL-WAR-TALL-XL-V1,furniture,1724.25,8,1,1,wood,minimalist,bedroom,charcoal,,"wardrobe-tall-xl-aulestad-001.jpg,wardrobe-tall-xl-aulestad-scene-bedroom-001.jpg,wardrobe-tall-xl-aulestad-scene-detail-002.jpg"
DRX-HL-WAR-TALL-XL,DRX-HL-WAR-TALL-XL-V2,furniture,1815.00,11,1,1,wood,minimalist,bedroom,grey,,"wardrobe-tall-xl-aulestad-001.jpg,wardrobe-tall-xl-aulestad-scene-bedroom-001.jpg,wardrobe-tall-xl-aulestad-scene-detail-002.jpg"
DRX-HL-WAR-TALL-XL,DRX-HL-WAR-TALL-XL-V3,furniture,1905.75,14,1,1,wood,minimalist,bedroom,beige,,"wardrobe-tall-xl-aulestad-001.jpg,wardrobe-tall-xl-aulestad-scene-bedroom-001.jpg,wardrobe-tall-xl-aulestad-scene-detail-002.jpg"
DRX-HL-WAR-MIRRORED,DRX-HL-WAR-MIRRORED-V1,furniture,2004.50,8,1,1,wood,scandinavian,bedroom,grey,,"wardrobe-mirrored-borgarnes-001.jpg,wardrobe-mirrored-borgarnes-scene-bedroom-001.jpg,wardrobe-mirrored-borgarnes-scene-detail-002.jpg"
DRX-HL-WAR-MIRRORED,DRX-HL-WAR-MIRRORED-V2,furniture,2110.00,11,1,1,wood,scandinavian,bedroom,beige,,"wardrobe-mirrored-borgarnes-001.jpg,wardrobe-mirrored-borgarnes-scene-bedroom-001.jpg,wardrobe-mirrored-borgarnes-scene-detail-002.jpg"
DRX-HL-WAR-MIRRORED,DRX-HL-WAR-MIRRORED-V3,furniture,2215.50,14,1,1,wood,scandinavian,bedroom,navy,,"wardrobe-mirrored-borgarnes-001.jpg,wardrobe-mirrored-borgarnes-scene-bedroom-001.jpg,wardrobe-mirrored-borgarnes-scene-detail-002.jpg"
DRX-HL-WAR-GLASS-FR,DRX-HL-WAR-GLASS-FR-V1,furniture,627.00,8,1,1,wood,industrial,bedroom,beige,,"wardrobe-glass-front-bymarka-001.jpg,wardrobe-glass-front-bymarka-scene-bedroom-001.jpg,wardrobe-glass-front-bymarka-scene-detail-002.jpg"
DRX-HL-WAR-GLASS-FR,DRX-HL-WAR-GLASS-FR-V2,furniture,660.00,11,1,1,wood,industrial,bedroom,grey,,"wardrobe-glass-front-bymarka-001.jpg,wardrobe-glass-front-bymarka-scene-bedroom-001.jpg,wardrobe-glass-front-bymarka-scene-detail-002.jpg"
DRX-HL-WAR-GLASS-FR,DRX-HL-WAR-GLASS-FR-V3,furniture,693.00,14,1,1,wood,industrial,bedroom,navy,,"wardrobe-glass-front-bymarka-001.jpg,wardrobe-glass-front-bymarka-scene-bedroom-001.jpg,wardrobe-glass-front-bymarka-scene-detail-002.jpg"
DRX-HL-WAR-WALNUT,DRX-HL-WAR-WALNUT-V1,furniture,764.75,8,1,1,wood,mid-century,bedroom,navy,,"wardrobe-walnut-dalvik-001.jpg,wardrobe-walnut-dalvik-scene-bedroom-001.jpg,wardrobe-walnut-dalvik-scene-detail-002.jpg"
DRX-HL-WAR-WALNUT,DRX-HL-WAR-WALNUT-V2,furniture,805.00,11,1,1,wood,mid-century,bedroom,grey,,"wardrobe-walnut-dalvik-001.jpg,wardrobe-walnut-dalvik-scene-bedroom-001.jpg,wardrobe-walnut-dalvik-scene-detail-002.jpg"
DRX-HL-WAR-WALNUT,DRX-HL-WAR-WALNUT-V3,furniture,845.25,14,1,1,wood,mid-century,bedroom,beige,,"wardrobe-walnut-dalvik-001.jpg,wardrobe-walnut-dalvik-scene-bedroom-001.jpg,wardrobe-walnut-dalvik-scene-detail-002.jpg"
DRX-HL-WAR-WHITE-LA,DRX-HL-WAR-WHITE-LA-V1,furniture,945.25,8,1,1,wood,modern,bedroom,forest,,"wardrobe-white-lacquer-egersund-001.jpg,wardrobe-white-lacquer-egersund-scene-bedroom-001.jpg,wardrobe-white-lacquer-egersund-scene-detail-002.jpg"
DRX-HL-WAR-WHITE-LA,DRX-HL-WAR-WHITE-LA-V2,furniture,995.00,11,1,1,wood,modern,bedroom,grey,,"wardrobe-white-lacquer-egersund-001.jpg,wardrobe-white-lacquer-egersund-scene-bedroom-001.jpg,wardrobe-white-lacquer-egersund-scene-detail-002.jpg"
DRX-HL-WAR-WHITE-LA,DRX-HL-WAR-WHITE-LA-V3,furniture,1044.75,14,1,1,wood,modern,bedroom,beige,,"wardrobe-white-lacquer-egersund-001.jpg,wardrobe-white-lacquer-egersund-scene-bedroom-001.jpg,wardrobe-white-lacquer-egersund-scene-detail-002.jpg"
DRX-HL-WAR-INDUSTRI,DRX-HL-WAR-INDUSTRI-V1,furniture,1154.25,8,1,1,metal,bohemian,bedroom,white,,"wardrobe-industrial-eidsvoll-001.jpg,wardrobe-industrial-eidsvoll-scene-bedroom-001.jpg,wardrobe-industrial-eidsvoll-scene-detail-002.jpg"
DRX-HL-WAR-INDUSTRI,DRX-HL-WAR-INDUSTRI-V2,furniture,1215.00,11,1,1,metal,bohemian,bedroom,grey,,"wardrobe-industrial-eidsvoll-001.jpg,wardrobe-industrial-eidsvoll-scene-bedroom-001.jpg,wardrobe-industrial-eidsvoll-scene-detail-002.jpg"
